Metagenome,MAG,BGC,class,Predicted product,Domain,Phylum,Class,Order,Family,Genus,Species,M24 lg(GPM),M25 lg(GPM),M26 lg(GPM),M33 lg(GPM),M36 lg(GPM),M37 lg(GPM),M38 lg(GPM),M39 lg(GPM),M42 lg(GPM)
M24,Aegir_M24_B13,HMPFCKPD_12.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,0,0,3.742155445,0.751355343,0,2.376104812,0,0,0,0,0
M24,Aegir_M24_B13,HMPFCKPD_81.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,0,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B13,HMPFCKPD_40.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Beggiatoales,Beggiatoaceae,0,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B130,KOFGBFOK_7.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,JALSJK01,JALSJK01 sp026989395,2.137279724,1.564749754,0,0,0,0,0.191791351,2.444418023,0
M24,Aegir_M24_B130,KOFGBFOK_136.region001,Other,hydrogen-cyanide,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,JALSJK01,JALSJK01 sp026989395,2.930083432,2.498547834,0,0,0,0,1.156623664,3.262897365,0
M24,Aegir_M24_B130,KOFGBFOK_34.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,JALSJK01,JALSJK01 sp026989395,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B130,KOFGBFOK_123.region001,Other,betalactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,JALSJK01,JALSJK01 sp026989395,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B130,KOFGBFOK_56.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,JALSJK01,JALSJK01 sp026989395,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B130,KOFGBFOK_139.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,JALSJK01,JALSJK01 sp026989395,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B130,KOFGBFOK_5.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,JALSJK01,JALSJK01 sp026989395,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B131,CIIHKDJI_39.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,0,3.628599567,3.818710754,2.791963226,2.924925328,4.553679071,3.804774424,3.844933222,4.284044275,1.379212779
M24,Aegir_M24_B131,CIIHKDJI_51.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,0,2.637485245,1.415278595,0,0,1.766886766,2.992691622,2.726822331,1.246452476,0
M24,Aegir_M24_B131,CIIHKDJI_89.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Nitrosococcales,Methylophagaceae,GCA-002733105,0,3.34711003,2.351457425,0,0.782386868,2.643668688,3.650308973,3.632348033,1.839048959,0
M24,Aegir_M24_B132,BKNNPPBI_130.region001,Hybrid,NRPS-like:T1PKS,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,JARGPD01,0,2.983006512,1.351770881,0,0,2.116168182,2.213009717,1.733097092,2.869928407,0.889174055
M24,Aegir_M24_B132,BKNNPPBI_8.region001,Hybrid,NRPS:T1PKS,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,JARGPD01,0,3.166449042,1.419579896,0,0,2.189940143,2.359695316,1.870442665,2.994639887,-0.124204159
M24,Aegir_M24_B14,ANCDLGFE_20.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Azotimanducaceae_A,GCA-002726655,0,2.639662261,-0.129650402,0,0,0,0,0,-0.022270109,0
M24,Aegir_M24_B14,ANCDLGFE_6.region001,Polyketide,hglE-KS,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Azotimanducaceae_A,GCA-002726655,0,3.112246489,0.194811102,0,0,-0.186919633,0,0,0.700131403,0
M24,Aegir_M24_B15,LJPEBJAM_258.region001,NRP,NRPS-like,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,GCA-2862085,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B15,LJPEBJAM_68.region001,RiPP,thiopeptide,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,GCA-2862085,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B15,LJPEBJAM_252.region001,Polyketide,T3PKS,Bacteria,Planctomycetota,UBA1135,UBA1135,GCA-002686595,GCA-2862085,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B16,BBEMPNNE_582.region001,Polyketide,T3PKS,Bacteria,Planctomycetota,Planctomycetia,Planctomycetales,Planctomycetaceae,Rubinisphaera,0,1.820046549,1.188810919,0,0,1.409140175,0,0,1.773312466,0
M24,Aegir_M24_B17,JECBHHKC_10.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,0,0,2.171856794,0,0,0,0,0,1.049190066,0,0
M24,Aegir_M24_B18,BHALFHGL_116.region001,Other,hserlactone,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-19610,DSM-19610,Thiogranum,0,1.807780738,0,0,0,0,0,1.056725079,0,0
M24,Aegir_M24_B18,BHALFHGL_227.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-19610,DSM-19610,Thiogranum,0,2.33151686,0.127077978,1.278522291,0,0,0,0.392608831,0,0
M24,Aegir_M24_B18,BHALFHGL_65.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,DSM-19610,DSM-19610,Thiogranum,0,2.229061079,0,0,0,0,0,0.851121846,0,0
M24,Aegir_M24_B19,FPDLEAHF_158.region001,Other,acyl_amino_acids,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,0,0,2.690482004,0,0,0,0,0,0,0.970332021,0
M24,Aegir_M24_B19,FPDLEAHF_19.region001,Other,acyl_amino_acids,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,0,0,2.966684269,0.915728855,1.465113177,0.744598307,0,0,0,0,0
M24,Aegir_M24_B19,FPDLEAHF_54.region001,RiPP,RiPP-like,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,0,0,2.54143015,0,0,0,0,0,0,1.167191175,0
M24,Aegir_M24_B19,FPDLEAHF_55.region001,Other,acyl_amino_acids,Bacteria,Bdellovibrionota,Bacteriovoracia,Bacteriovoracales,Bacteriovoracaceae,0,0,3.022568914,0,0,0,0,1.572913537,0,1.40263158,0
M24,Aegir_M24_B2,AGHCKNLD_294.region001,NRP,NRPS-like,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,0,0,2.228298057,0,0,-0.021226153,0,2.095019598,0,2.099269493,0
M24,Aegir_M24_B2,AGHCKNLD_341.region001,Other,arylpolyene,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,0,0,2.802236991,0,0,0,0,2.821492898,0,2.270999699,0
M24,Aegir_M24_B2,AGHCKNLD_356.region001,Terpene,Terpene generic,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,0,0,2.13772982,0.342992058,0,0.648982764,0,1.641843606,0,1.471561649,0
M24,Aegir_M24_B2,AGHCKNLD_385.region001,Terpene,Terpene generic,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,0,0,1.973110012,0.227931029,0,-0.244229515,0,1.760865784,0,1.414492568,0
M24,Aegir_M24_B2,AGHCKNLD_390.region001,Hybrid,T3PKS:RiPP-like,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,0,0,2.532891599,0.518867304,0,0.648766751,0,2.315043493,1.085428153,2.151292403,0
M24,Aegir_M24_B2,AGHCKNLD_436.region001,Polyketide,T1PKS,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,0,0,2.817580998,0.404077551,0,0.931917007,0,2.866431232,0.669608404,2.400759546,0
M24,Aegir_M24_B2,AGHCKNLD_454.region001,Other,arylpolyene,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,0,0,1.917183869,0,0,-0.186212305,0,1.693944256,0.852509087,1.34757104,0
M24,Aegir_M24_B2,AGHCKNLD_459.region001,NRP,NRPS-like,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,0,0,2.821331727,1.281866469,0,1.373977356,0,2.814801224,0,2.359283539,0
M24,Aegir_M24_B2,AGHCKNLD_664.region001,Terpene,Terpene generic,Bacteria,Myxococcota,Polyangia,Polyangiales,SG8-38,0,0,2.442564665,0,0,0.878915161,0,2.267227211,0,2.106816008,0
M24,Aegir_M24_B20,LNMAEBHA_185.region001,Other,arylpolyene,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA4466,0,2.421982252,1.396962573,0,0.74871077,2.117894179,2.628867332,2.264553417,1.504342865,0
M24,Aegir_M24_B20,LNMAEBHA_220.region001,Terpene,Terpene generic,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA4466,0,2.375122165,1.233596916,0,0,2.207253839,2.812289162,1.976249024,0,0
M24,Aegir_M24_B20,LNMAEBHA_336.region001,Other,arylpolyene,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA4466,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B20,LNMAEBHA_188.region001,Other,arylpolyene,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA4466,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B21,LHGLAGHD_14.region001,Polyketide,T3PKS,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,SZUA-100,0,2.016610608,0.61768916,0,0.571497349,0,1.497411402,0,1.344858211,0
M24,Aegir_M24_B21,LHGLAGHD_19.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,SZUA-100,0,2.534088222,0,0,0,0,1.900674144,1.712451489,0,0
M24,Aegir_M24_B21,LHGLAGHD_27.region001,Other,hserlactone,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,SZUA-100,0,1.82558616,0.86015217,0,0,0,0,0,1.159417989,0
M24,Aegir_M24_B21,LHGLAGHD_31.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,SZUA-100,0,2.061019044,-0.017374618,0,0,0,1.038438882,0,1.432428355,0
M24,Aegir_M24_B21,LHGLAGHD_31.region002,RiPP,thioamitides,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,SZUA-100,0,2.355660223,0.566062101,0,0,0,1.621875601,0,1.682042565,0
M24,Aegir_M24_B21,LHGLAGHD_58.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,SZUA-100,0,2.269960471,0.65991414,0,0,0,0,0,1.834241222,0
M24,Aegir_M24_B22,BBBCDLJB_1055.region001,Terpene,Terpene generic,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0,2.268015045,0,0,0,0,0,0,0,0
M24,Aegir_M24_B22,BBBCDLJB_1223.region001,NRP,NRPS-like,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0,2.834261092,0,0,1.218981557,0,0,0,0,0
M24,Aegir_M24_B22,BBBCDLJB_1301.region001,Terpene,Terpene generic,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0,2.231804918,0,0,-0.043526556,0,0,0,0,0
M24,Aegir_M24_B22,BBBCDLJB_243.region001,NRP,NRPS-like,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0,2.255474731,0,0,0,0,0,0,0,0
M24,Aegir_M24_B22,BBBCDLJB_989.region001,RiPP,RiPP-like,Bacteria,Myxococcota,Polyangia,Haliangiales,Haliangiaceae,NORP324,0,2.419704763,0,0,1.14437329,0,1.848438592,1.359185941,0,0
M24,Aegir_M24_B23,EKPCADKE_145.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,Amylibacter sp024280735,2.146458476,0.485259622,0,1.768973934,0,0,0.926881734,1.069761169,0
M24,Aegir_M24_B23,EKPCADKE_53.region001,Hybrid,NRPS-like:T1PKS,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amylibacter,Amylibacter sp024280735,2.370724873,-0.19573003,0,0.562558348,0,0.258023479,1.069800823,1.918116305,0
M24,Aegir_M24_B24,FPPHCGEG_1.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-152,SZUA-152,SZUA-152,0,3.309456179,0,0,0,0,0,0.74983212,0,1.334968892
M24,Aegir_M24_B24,FPPHCGEG_7.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-152,SZUA-152,SZUA-152,0,2.528356822,0,0,0,0,0,0,0,1.277216336
M24,Aegir_M24_B24,FPPHCGEG_7.region002,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-152,SZUA-152,SZUA-152,0,2.438605601,0,0,0,0,0,0,0,0.847997201
M24,Aegir_M24_B25,GCPKHDHJ_105.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-152,SZUA-152,SZUA-152,0,3.319948086,0,1.424229974,0,0,0,0,0,0
M24,Aegir_M24_B25,GCPKHDHJ_4.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-152,SZUA-152,SZUA-152,0,3.256884873,0,0,0,0,0,0,0,0
M24,Aegir_M24_B25,GCPKHDHJ_85.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-152,SZUA-152,SZUA-152,0,3.794287437,1.154938512,0,0,0,1.210752012,0,0,0
M24,Aegir_M24_B25,GCPKHDHJ_110.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,SZUA-152,SZUA-152,SZUA-152,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B26,BLIMOGOC_29.region001,Hybrid,arylpolyene:resorcinol,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,GCA-002733185,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B26,BLIMOGOC_49.region001,RiPP,RRE-containing,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,GCA-002733185,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B27,MGMOCMNP_146.region001,Polyketide,T1PKS,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Bernardetiaceae,0,0,3.855098764,0,0,2.169919118,0.557057549,0,0,0,0
M24,Aegir_M24_B27,MGMOCMNP_205.region001,Polyketide,T1PKS,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Bernardetiaceae,0,0,3.710753353,0,0,2.190676826,1.791248559,0,0.389292124,0,0
M24,Aegir_M24_B27,MGMOCMNP_243.region001,NRP,CDPS,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Bernardetiaceae,0,0,3.223812119,0.861333178,0,2.032625311,0,0,0,0.667683475,0
M24,Aegir_M24_B28,HMICOCJM_92.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomarinum,0,3.131144782,4.113581255,4.042745795,0.192058037,2.174582448,0.816942093,0,3.571456132,0
M24,Aegir_M24_B28,HMICOCJM_34.region001,Other,hydrogen-cyanide,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomarinum,0,3.392747877,4.390983804,4.328250644,0.494963253,2.671752893,0,0,3.867245875,1.789762699
M24,Aegir_M24_B28,HMICOCJM_151.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomarinum,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B28,HMICOCJM_48.region001,Other,hserlactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomarinum,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B28,HMICOCJM_14.region001,Other,hserlactone,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomarinum,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B28,HMICOCJM_39.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomarinum,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B28,HMICOCJM_86.region001,RiPP,redox-cofactor,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomarinum,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B29,IMEAMOFF_101.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,GCA-002770795,DRNA01,0,2.595102668,0,0,0,0.702958473,0,1.447130074,3.393125064,0
M24,Aegir_M24_B29,IMEAMOFF_58.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,GCA-002770795,DRNA01,0,2.789057906,0.451470318,0,0,1.48471293,0,1.777699011,3.634032465,0.098017961
M24,Aegir_M24_B29,IMEAMOFF_76.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,GCA-002770795,DRNA01,0,2.272860335,0.67828669,0,0,0,0,0.767726285,3.089942034,0.148743075
M24,Aegir_M24_B3,CKOFCMJB_197.region001,RiPP,RRE-containing,Bacteria,Myxococcota,UBA9042,PHBI01,CALCNF01,0,0,2.000407641,0,0,0.756832764,0,0,0,0.558222349,0
M24,Aegir_M24_B3,CKOFCMJB_220.region001,Terpene,Terpene generic,Bacteria,Myxococcota,UBA9042,PHBI01,CALCNF01,0,0,1.917754653,0.42689473,0,0.820035612,0,0,0,0,0
M24,Aegir_M24_B3,CKOFCMJB_305.region001,Polyketide,T1PKS,Bacteria,Myxococcota,UBA9042,PHBI01,CALCNF01,0,0,2.932831557,0,0,1.827143586,0,0,0,1.452441913,0
M24,Aegir_M24_B3,CKOFCMJB_441.region001,Other,arylpolyene,Bacteria,Myxococcota,UBA9042,PHBI01,CALCNF01,0,0,2.240062696,0,0,1.289043507,0,0,0,0.421426312,0
M24,Aegir_M24_B3,CKOFCMJB_781.region001,RiPP,RiPP-like,Bacteria,Myxococcota,UBA9042,PHBI01,CALCNF01,0,0,2.572218155,0,0,1.296886682,0,0,0,1.575397522,0
M24,Aegir_M24_B3,CKOFCMJB_840.region001,Other,phosphonate,Bacteria,Myxococcota,UBA9042,PHBI01,CALCNF01,0,0,2.428046908,0,0,1.369547382,0,0,0,1.045998232,0
M24,Aegir_M24_B31,LKIEJCHL_188.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Kangiellaceae,GCA-002733465,0,3.547391429,1.000831355,0,1.431760799,0,0,1.141423472,0,0
M24,Aegir_M24_B31,LKIEJCHL_352.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Kangiellaceae,GCA-002733465,0,2.190779225,0,0,1.808539587,0,0,0,0.350653925,0
M24,Aegir_M24_B31,LKIEJCHL_469.region001,NRP,NRPS-like,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Kangiellaceae,GCA-002733465,0,3.132187486,1.378234578,0,2.552337688,0,0,1.099697387,0,0
M24,Aegir_M24_B31,LKIEJCHL_511.region001,Other,arylpolyene,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Kangiellaceae,GCA-002733465,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B31,LKIEJCHL_180.region001,Other,resorcinol,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Kangiellaceae,GCA-002733465,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B31,LKIEJCHL_517.region001,NRP,NRP generic,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Kangiellaceae,GCA-002733465,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B32,CGGEEMNC_101.region001,RiPP,RRE-containing,Bacteria,Chloroflexota,Anaerolineae,Promineifilales,Promineifilaceae,JAJRTP01,0,1.937865532,2.823281911,0,0,1.660122216,0,0.663931128,2.125569325,0
M24,Aegir_M24_B32,CGGEEMNC_595.region001,Terpene,Terpene generic,Bacteria,Chloroflexota,Anaerolineae,Promineifilales,Promineifilaceae,JAJRTP01,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B32,CGGEEMNC_285.region001,RiPP,sactipeptide,Bacteria,Chloroflexota,Anaerolineae,Promineifilales,Promineifilaceae,JAJRTP01,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B34,OINKMAKN_30.region001,Terpene,Terpene generic,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Devosiaceae,DROE01,0,2.253307078,0,0,0,0.121650924,1.697497858,0,1.370429797,0
M24,Aegir_M24_B35,OAFPEDIB_21.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,UWMA-0217,UWMA-0217,JALSHZ01,0,3.074713987,3.079883705,1.234816346,1.514301476,1.926950579,0,0,2.474053554,3.464559515
M24,Aegir_M24_B35,OAFPEDIB_67.region001,RiPP,RiPP-like,Bacteria,Pseudomonadota,Gammaproteobacteria,UWMA-0217,UWMA-0217,JALSHZ01,0,2.750563756,2.867876712,0,1.127642478,1.635607851,0,0,2.189837057,3.170629951
M24,Aegir_M24_B36,CFEKOEEO_18.region001,RiPP,RiPP-like,Bacteria,Planctomycetota,UBA11346,UBA11346,UBA11346,JANQLF01,0,2.357876986,0,0,0,0,0,0,0.990699866,0
M24,Aegir_M24_B36,CFEKOEEO_200.region001,Other,betalactone,Bacteria,Planctomycetota,UBA11346,UBA11346,UBA11346,JANQLF01,0,2.783333271,0.654773,0,1.015121369,0,1.789767746,0,1.654247895,0
M24,Aegir_M24_B36,CFEKOEEO_225.region001,Polyketide,T3PKS,Bacteria,Planctomycetota,UBA11346,UBA11346,UBA11346,JANQLF01,0,2.521861585,0,0,0,0,1.230436111,0,1.18509289,0
M24,Aegir_M24_B36,CFEKOEEO_299.region001,Hybrid,hglE-KS:T1PKS,Bacteria,Planctomycetota,UBA11346,UBA11346,UBA11346,JANQLF01,0,3.19933415,0.967851868,0,1.652038526,0,2.174933044,0,1.950293424,0
M24,Aegir_M24_B36,CFEKOEEO_38.region001,Other,arylpolyene,Bacteria,Planctomycetota,UBA11346,UBA11346,UBA11346,JANQLF01,0,2.345556896,-0.016922045,0,-0.011961333,0,0.73786146,0,1.169639494,0
M24,Aegir_M24_B36,CFEKOEEO_49.region001,Other,arylpolyene,Bacteria,Planctomycetota,UBA11346,UBA11346,UBA11346,JANQLF01,0,2.227673001,0,0,0.159815152,0,0,0,0.438325993,0
M24,Aegir_M24_B36,CFEKOEEO_84.region001,Other,acyl_amino_acids,Bacteria,Planctomycetota,UBA11346,UBA11346,UBA11346,JANQLF01,0,1.900998879,0,0,0,0,1.121456766,0,0.474053554,0
M24,Aegir_M24_B37,FGBPHCAI_36.region001,RiPP,RRE-containing,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,UBA6168,0,1.725018692,1.637851106,0,0,0,0,0,0,2.693630632
M24,Aegir_M24_B37,FGBPHCAI_85.region001,Hybrid,NRPS:T1PKS,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,UBA6168,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B38,BMKALGPG_1284.region001,RiPP,ranthipeptide,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,0,0,2.06162258,0,0,0,0,0,0,1.771850448,0
M24,Aegir_M24_B38,BMKALGPG_263.region001,Other,arylpolyene,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,0,0,2.631225257,1.512649207,0,0,0,2.267432711,0,2.097150754,0
M24,Aegir_M24_B38,BMKALGPG_376.region001,RiPP,RiPP-like,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,0,0,2.322807328,0,0,0,0,2.657984786,0,1.855679614,0
M24,Aegir_M24_B38,BMKALGPG_386.region001,Terpene,Terpene generic,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,0,0,2.422025749,1.267911373,0,0,0,2.659516975,0,1.939563096,0
M24,Aegir_M24_B38,BMKALGPG_966.region001,Other,arylpolyene,Bacteria,Planctomycetota,UBA1135,UBA2386,UBA2386,0,0,2.631045157,0,0,0,0,2.944385568,0,2.257473815,0
M24,Aegir_M24_B39,PINHJFLC_1053.region001,Other,acyl_amino_acids,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,0,0,0,2.126633205,0,0,0,0.93757558,2.170999833,1.885867164,2.928430337,0
M24,Aegir_M24_B39,PINHJFLC_1183.region001,Other,hserlactone,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,0,0,0,2.43738081,0,0,0,0,0,0,1.988590152,0
M24,Aegir_M24_B39,PINHJFLC_264.region001,Other,arylpolyene,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,0,0,0,1.70556832,0.664158224,0,0,0,0,0.929689077,2.414991193,0
M24,Aegir_M24_B39,PINHJFLC_32.region001,Other,acyl_amino_acids,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,0,0,0,2.47154547,0,0,0,1.981457849,0,1.804810697,3.348515829,0
M24,Aegir_M24_B39,PINHJFLC_725.region001,Other,acyl_amino_acids,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,0,0,0,2.797553783,0,0,0,0,0,0,0,0
M24,Aegir_M24_B39,PINHJFLC_738.region001,Polyketide,T1PKS,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,0,0,0,2.763719381,0,0,0,2.268842217,1.241003601,2.243112644,3.657496427,0
M24,Aegir_M24_B39,PINHJFLC_821.region001,Other,arylpolyene,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,0,0,0,2.158424608,0,0,0,1.638373764,1.570768021,0.780485374,2.842442901,0
M24,Aegir_M24_B39,PINHJFLC_128.region001,Other,acyl_amino_acids,Bacteria,Verrucomicrobiota,Kiritimatiellia,UBA8416,0,0,0,0,0,0,0,0,0,0,0,0
M24,Aegir_M24_B4,EAPIMLMG_20.region001,RiPP,RRE-containing,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,Sulfurovum,Sulfurovum sp030949325,2.299283134,0.199278323,0,2.045181114,0,0,1.720081681,0,0
